uid,domainID,siteID,namedLocation,collectDate,parentSampleID,waterSampleID,waterSampleCode,sdgFieldDataQF,publicationDate
43e49d34-238b-47ba-8ddf-78a55a9bc6cd,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-05T17:58Z,FLNT.C0.20190305,FLNT.C0.20190305,,,20200224T171028Z
6c138cdd-3ea4-48d1-9993-c23d32ee6196,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-12T16:24Z,FLNT.C0.20190312,FLNT.C0.20190312,,,20200224T171028Z
f70c293d-0c50-4875-a4d0-1a76d44c2893,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-20T14:45Z,FLNT.C0.20190320,FLNT.C0.20190320,,,20200224T171028Z
ce2fe7bb-a00c-487a-90ca-f27da310f1bd,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-20T14:45Z,FLNT.C0.20190320,FLNT.C0.20190320.2,,,20200224T171028Z
3e0906a2-bebc-49bd-add8-5684b9a5e7cb,D03,FLNT,FLNT.AOS.buoy.c0,2019-03-26T13:32Z,FLNT.C0.20190326,FLNT.C0.20190326,,,20200224T171028Z
8dd87100-4d88-4cce-b244-44b7b22be69c,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-02T14:06Z,FLNT.C0.20190402,FLNT.C0.20190402,,,20200224T171110Z
2ac81b87-1a0d-480b-8e38-5bc73b9495cc,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-10T14:45Z,FLNT.C0.20190410,FLNT.C0.20190410,,,20200224T171110Z
8e2ac9bc-d325-4f2e-8aea-fc0d973d274a,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-16T15:07Z,FLNT.C0.20190416,FLNT.C0.20190416,,,20200224T171110Z
61a69bd9-bd26-4e6b-8ed0-b2b00c987f2b,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-23T14:25Z,FLNT.C0.20190423,FLNT.C0.20190423,,,20200224T171110Z
030b92d2-0064-462f-8cac-b0f0ccded19c,D03,FLNT,FLNT.AOS.buoy.c0,2019-04-30T13:02Z,FLNT.C0.20190430,FLNT.C0.20190430,,,20200224T171110Z
226c2c3f-9acf-41b6-81c4-3162ecf31500,D03,FLNT,FLNT.AOS.buoy.c0,2019-05-15T15:46Z,FLNT.C0.20190515,FLNT.C0.20190515,,,20200224T171139Z
c49134de-08d8-4af6-a14a-946ab5cccfe2,D03,FLNT,FLNT.AOS.buoy.c0,2019-05-15T15:46Z,FLNT.C0.20190515,FLNT.C0.20190515.2,,,20200224T171139Z
981303b2-1a99-4325-b3ea-11de5e2b0da6,D03,FLNT,FLNT.AOS.buoy.c0,2019-06-04T13:13Z,FLNT.C0.20190604,FLNT.C0.20190604,,,20200224T172045Z
eeb09f5c-70f2-4715-a66f-aacc0401e148,D03,FLNT,FLNT.AOS.buoy.c0,2019-06-18T14:47Z,FLNT.C0.20190618,FLNT.C0.20190618,,,20200224T172045Z
7d7a17f4-9683-43a9-949b-b23fd1edd7d1,D03,FLNT,FLNT.AOS.buoy.c0,2019-07-10T15:31Z,FLNT.C0.20190710,FLNT.C0.20190710,,,20200224T172108Z
188517ac-b0e6-4518-a152-9aea3775a9c2,D03,FLNT,FLNT.AOS.buoy.c0,2019-08-05T16:34Z,FLNT.C0.20190805,FLNT.C0.20190805,,,20200224T172131Z
1d1b5519-3acc-4d78-9a6b-4067f3cc230f,D03,FLNT,FLNT.AOS.buoy.c0,2019-08-13T15:26Z,FLNT.C0.20190813,FLNT.C0.20190813,,,20200224T172131Z
fa74b2fc-2c21-447e-be7f-c25762302183,D03,FLNT,FLNT.AOS.buoy.c0,2019-09-17T15:50Z,FLNT.C0.20190917,FLNT.C0.20190917,,,20200224T172238Z
051d4c56-dd9f-4391-a9d2-c1ae570d0f4d,D03,FLNT,FLNT.AOS.buoy.c0,2019-09-24T15:40Z,FLNT.C0.20190924,FLNT.C0.20190924,,,20200224T172238Z
f5d6a23c-6dca-4e01-8541-0bc600c0d750,D03,FLNT,FLNT.AOS.buoy.c0,2019-10-08T16:45Z,FLNT.C0.20191008,FLNT.C0.20191008,,,20200309T161258Z
3b03814f-f51c-430f-a188-299e8eb3dd01,D03,FLNT,FLNT.AOS.buoy.c0,2019-11-12T18:45Z,FLNT.C0.20191112,FLNT.C0.20191112,,,20200406T154215Z
0ffd84b2-4ebb-4aa2-8685-aa574e98f98d,D03,FLNT,FLNT.AOS.buoy.c0,2019-11-19T15:03Z,FLNT.C0.20191119,FLNT.C0.20191119,,,20200406T154215Z
4469f319-f08d-40b7-896c-cfcda342bd7f,D03,FLNT,FLNT.AOS.buoy.c0,2019-12-10T16:44Z,FLNT.C0.20191210,FLNT.C0.20191210,,,20200504T153759Z
eaae33eb-5892-4552-b713-b72d2c3b77bb,D03,FLNT,FLNT.AOS.buoy.c0,2019-12-17T12:56Z,FLNT.C0.20191217,FLNT.C0.20191217,,,20200504T153759Z
80ef23a2-b1cb-43c2-bac1-1b135e1390eb,D03,FLNT,FLNT.AOS.buoy.c0,2020-01-07T15:30Z,FLNT.C0.20200107,FLNT.C0.20200107,,,20200601T141019Z
cb63f885-1ec1-4a1b-aa3e-54878911186d,D03,FLNT,FLNT.AOS.buoy.c0,2020-02-04T13:20Z,FLNT.C0.20200204,FLNT.C0.20200204,,,20200406T161254Z
39d2fe40-acf0-448e-ba29-1b5977b62528,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,FLNT.C0.20200319,FLNT.C0.20200319.2,,,20200504T172102Z
0ebeaecf-360e-4aca-bac8-4d18cefe25d0,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,FLNT.C0.20200319,FLNT.C0.20200319.3,,,20200504T172102Z
18e25b1a-97a6-4da8-b103-f628cd0411c9,D03,FLNT,FLNT.AOS.buoy.c0,2020-03-19T16:14Z,FLNT.C0.20200319,FLNT.C0.20200319,,,20200504T172102Z
0ffad7c9-7e32-485d-be3b-0084ab23a165,D04,GUIL,GUIL.AOS.S2,2016-05-24T12:19Z,GUIL.SS.20160524,GUIL.SS.20160524,,,20200224T161809Z
71b8e0d8-d553-434f-98f7-6b5b96b02593,D04,GUIL,GUIL.AOS.S2,2016-05-31T12:22Z,GUIL.SS.20160531,GUIL.SS.20160531,,,20200224T161809Z
af358dc3-86f9-45d4-a44e-14b19fbf595a,D04,GUIL,GUIL.AOS.S2,2016-06-07T12:21Z,GUIL.SS.20160607,GUIL.SS.20160607,,,20200224T175622Z
4228c951-7c75-4a47-bdde-cdf666fe203f,D04,GUIL,GUIL.AOS.S2,2016-06-14T12:08Z,GUIL.SS.20160614,GUIL.SS.20160614,,,20200224T175622Z
31eabf38-a338-473a-8953-2475c90007c8,D04,GUIL,GUIL.AOS.S2,2016-06-21T12:36Z,GUIL.SS.20160621,GUIL.SS.20160621,,,20200224T175622Z
25cce397-b212-429b-a18f-93b620c65bf9,D04,GUIL,GUIL.AOS.S2,2016-07-19T12:14Z,GUIL.SS.20160719,GUIL.SS.20160719,,,20200224T175307Z
e156f5c5-4201-44b9-9dd9-5056b2cf4add,D04,GUIL,GUIL.AOS.S2,2016-07-26T12:18Z,GUIL.SS.20160726,GUIL.SS.20160726,,,20200224T175307Z
c7f9ffa5-3634-4f03-b479-b4d63046591e,D04,GUIL,GUIL.AOS.S2,2016-08-09T12:23Z,GUIL.SS.20160809,GUIL.SS.20160809,,,20200224T161920Z
f8acc1d3-b654-4fc4-9e83-06558316405e,D04,GUIL,GUIL.AOS.S2,2016-08-23T12:32Z,GUIL.SS.20160823,GUIL.SS.20160823,,,20200224T161920Z
efc0a632-e350-487c-9c0c-c15e97ecc7f8,D04,GUIL,GUIL.AOS.S2,2016-09-06T12:40Z,GUIL.SS.20160906,GUIL.SS.20160906,,,20200224T161903Z
2bcf78e7-7f4f-41c0-ad2a-ee4566e7426a,D04,GUIL,GUIL.AOS.S2,2016-09-13T12:40Z,GUIL.SS.20160913,GUIL.SS.20160913,,,20200224T161903Z
299609a5-2342-4bab-b2e3-dcbd0196412c,D04,GUIL,GUIL.AOS.S2,2016-09-22T12:39Z,GUIL.SS.20160922,GUIL.SS.20160922,,,20200224T161903Z
aa19e9a8-a340-47c0-b73d-30faf27b3a7a,D04,GUIL,GUIL.AOS.S2,2016-09-27T12:19Z,GUIL.SS.20160927,GUIL.SS.20160927,,,20200224T161903Z
208d2613-cc22-4229-a25b-cdc6b3edadad,D04,GUIL,GUIL.AOS.S2,2016-10-11T12:30Z,GUIL.SS.20161011,GUIL.SS.20161011,,,20200224T161852Z
bdd54b32-427a-4150-b00b-67599b2ff28b,D04,GUIL,GUIL.AOS.S2,2016-10-19T12:43Z,GUIL.SS.20161019,GUIL.SS.20161019,,,20200224T161852Z
d0b2adf2-8773-42ee-a481-309209225202,D04,GUIL,GUIL.AOS.S2,2016-10-26T12:26Z,GUIL.SS.20161026,GUIL.SS.20161026,,,20200224T161852Z
393a139f-727b-4d59-abe6-973f64837143,D04,GUIL,GUIL.AOS.S2,2016-11-15T12:37Z,GUIL.SS.20161115,GUIL.SS.20161115,,,20200224T162500Z
c3f87093-27cd-4f6e-b5d6-b90e7d3dcdf6,D04,GUIL,GUIL.AOS.S2,2016-11-29T12:29Z,GUIL.SS.20161129,GUIL.SS.20161129,,,20200224T162500Z
7e29f539-2d77-431a-be94-60bc3f985a80,D04,GUIL,GUIL.AOS.S2,2016-12-13T12:31Z,GUIL.SS.20161213,GUIL.SS.20161213,,,20200224T162256Z
04811787-b85f-44cf-aef6-26312ca6cf8b,D04,GUIL,GUIL.AOS.S2,2017-01-24T12:35Z,GUIL.SS.20170124,GUIL.SS.20170124,,,20200224T175149Z
25ad10e2-a019-4dc1-9868-1276d94398c3,D04,GUIL,GUIL.AOS.S2,2017-02-14T11:54Z,GUIL.SS.20170214,GUIL.SS.20170214,,,20200224T175122Z
b24c7b38-a059-4483-a167-b6f418fe97f4,D04,GUIL,GUIL.AOS.S2,2017-02-28T12:25Z,GUIL.SS.20170228,GUIL.SS.20170228,,,20200224T175122Z
dd510475-5058-4a15-a476-3d59533e05f9,D04,GUIL,GUIL.AOS.S2,2017-03-28T12:05Z,GUIL.SS.20170328,GUIL.SS.20170328,,,20200224T161837Z
f45efba7-1ca8-46b2-950f-71eb826ac754,D04,GUIL,GUIL.AOS.S2,2017-04-06T13:15Z,GUIL.SS.20170406,GUIL.SS.20170406,,,20200224T162015Z
c2308dc7-08dc-4687-80af-a6c262fa852d,D04,GUIL,GUIL.AOS.S2,2017-04-25T12:30Z,GUIL.SS.20170425,GUIL.SS.20170425,,,20200224T162015Z
3103e799-e4fd-4bb1-a4e0-69a51846f9a7,D04,GUIL,GUIL.AOS.S2,2017-05-04T12:17Z,GUIL.SS.20170504,GUIL.SS.20170504,,,20200224T175610Z
949644a6-4218-49b2-9f7f-f58d388bb074,D04,GUIL,GUIL.AOS.S2,2017-05-24T11:57Z,GUIL.SS.20170524,GUIL.SS.20170524,,,20200224T175610Z
7c03702b-6282-48f9-b2db-e9dbbe4e0177,D04,GUIL,GUIL.AOS.S2,2017-05-30T11:12Z,GUIL.SS.20170530,GUIL.SS.20170530,,,20200224T175610Z
8d29c083-5a28-47b5-8363-003a9ba072ce,D04,GUIL,GUIL.AOS.S2,2017-06-12T13:03Z,GUIL.SS.20170612,GUIL.SS.20170612,,,20200224T175303Z
9c5b9c97-da1d-4ff6-9686-5c4774f28664,D04,GUIL,GUIL.AOS.S2,2017-06-27T11:57Z,GUIL.SS.20170627,GUIL.SS.20170627,,,20200224T175303Z
c763f0f3-a60e-4046-ad80-753137dc15bd,D04,GUIL,GUIL.AOS.S2,2017-07-19T11:39Z,GUIL.SS.20170719,GUIL.SS.20170719,,,20200224T161850Z
304940cd-4fdd-4954-945c-9a0e0b6a445a,D04,GUIL,GUIL.AOS.S2,2017-07-24T13:04Z,GUIL.SS.20170724,GUIL.SS.20170724,,,20200224T161850Z
455cd6ea-eb51-45da-8bdb-499953becd1f,D04,GUIL,GUIL.AOS.S2,2017-08-22T12:27Z,GUIL.SS.20170822,GUIL.SS.20170822,,,20200224T161830Z
12cb2adc-e437-417b-a790-e156295eda93,D04,GUIL,GUIL.AOS.S2,2017-08-29T12:23Z,GUIL.SS.20170829,GUIL.SS.20170829,,,20200224T161830Z
332df224-78f9-46d9-88c2-1400d7a1b30f,D04,GUIL,GUIL.AOS.S2,2017-09-14T11:22Z,GUIL.SS.20170914,GUIL.SS.20170914,,,20200224T161856Z
e4f0845a-6943-49a5-b5ce-c55d8c19db16,D04,GUIL,GUIL.AOS.S2,2017-09-18T12:55Z,GUIL.SS.20170918,GUIL.SS.20170918,,,20200224T161856Z
acc26689-e275-4508-9c87-e6c186ce57bc,D04,GUIL,GUIL.AOS.S2,2017-11-13T12:25Z,GUIL.SS.20171113,GUIL.SS.20171113,,,20200224T162448Z
55e2da7e-8928-4f71-9bc7-0bc27ee326b2,D04,GUIL,GUIL.AOS.S2,2017-11-21T12:05Z,GUIL.SS.20171121,GUIL.SS.20171121,,,20200224T162448Z
9c7b08bf-73ef-4a6d-bb42-4b2d6980da17,D04,GUIL,GUIL.AOS.S2,2017-11-28T12:10Z,GUIL.SS.20171128,GUIL.SS.20171128,,,20200224T162448Z
6763c026-5ff1-4ed7-8d20-ffe81b8d8cf7,D04,GUIL,GUIL.AOS.S2,2017-12-12T13:08Z,GUIL.SS.20171212,GUIL.SS.20171212,,,20200224T162227Z
ea1adf5c-b8cb-4046-b46a-2501ae032b35,D04,GUIL,GUIL.AOS.S2,2018-01-23T12:15Z,GUIL.SS.20180123,GUIL.SS.20180123,,,20200224T175128Z
0bd55a03-798b-44e3-9522-24c5529cd5af,D04,GUIL,GUIL.AOS.S2,2018-02-14T13:07Z,GUIL.SS.20180214,GUIL.SS.20180214,,,20200224T161805Z
ed1e1cb6-0cbf-45fd-bff7-2e4313e4f5b4,D04,GUIL,GUIL.AOS.S2,2018-02-27T13:16Z,GUIL.SS.20180227,GUIL.SS.20180227,,,20200224T161805Z
d757cc2f-6963-4521-b87f-3c24a4c80729,D04,GUIL,GUIL.AOS.S2,2018-03-27T12:17Z,GUIL.SS.20180327,GUIL.SS.20180327,,,20200224T161805Z
c456ae57-fd0c-42a7-8cc6-e652a5ac6efc,D04,GUIL,GUIL.AOS.S2,2018-04-09T12:02Z,GUIL.SS.20180409,GUIL.SS.20180409,,,20200224T175614Z
5edf1cda-a7cf-4029-800d-651c9f102955,D04,GUIL,GUIL.AOS.S2,2018-04-24T12:18Z,GUIL.SS.20180424,GUIL.SS.20180424,,,20200224T175614Z
8b182324-5347-4960-82b2-4bb09b9b9c80,D04,GUIL,GUIL.AOS.S2,2018-05-02T12:24Z,GUIL.SS.20180502,GUIL.SS.20180502,,,20200224T175256Z
29d5fb2f-d880-4bf0-b410-1004933aae93,D04,GUIL,GUIL.AOS.S2,2018-05-23T13:09Z,GUIL.SS.20180523,GUIL.SS.20180523,,,20200224T175256Z
73f1475d-bb87-4ccb-ba9d-f7af63cbfed6,D04,GUIL,GUIL.AOS.S2,2018-05-29T12:10Z,GUIL.SS.20180529,GUIL.SS.20180529,,,20200224T175256Z
5b32ccbb-7044-49be-bf1a-263dacff1b8f,D04,GUIL,GUIL.AOS.S2,2018-06-12T12:28Z,GUIL.SS.20180612,GUIL.SS.20180612,,,20200224T161846Z
748821be-fa1c-478d-9f25-98f284e7ba26,D04,GUIL,GUIL.AOS.S2,2018-06-26T12:13Z,GUIL.SS.20180626,GUIL.SS.20180626,,,20200224T161846Z
671deffd-5002-448e-9b1e-0432bb3b10de,D04,GUIL,GUIL.AOS.S2,2018-07-18T11:09Z,GUIL.SS.20180718,GUIL.SS.20180718,,,20200224T162037Z
1dda9769-04f0-43ff-9855-77dd9499bc12,D04,GUIL,GUIL.AOS.S2,2018-07-24T11:40Z,GUIL.SS.20180724,GUIL.SS.20180724,,,20200224T162037Z
805c7320-258b-4dde-acd3-876fa512b58e,D04,GUIL,GUIL.AOS.S2,2018-08-23T12:26Z,GUIL.SS.20180823,GUIL.SS.20180823,,,20200224T162030Z
c5935122-0396-4d0d-b458-b83accc37381,D04,GUIL,GUIL.AOS.S2,2018-08-28T12:18Z,GUIL.SS.20180828,GUIL.SS.20180828,,,20200224T162030Z
051b401e-db04-428f-a958-7af00312d354,D04,GUIL,GUIL.AOS.S2,2018-09-05T12:29Z,GUIL.SS.20180905,GUIL.SS.20180905,,,20200224T162308Z
2452e56a-e21e-4690-81cb-744eeb7cb9df,D04,GUIL,GUIL.AOS.S2,2018-09-11T12:35Z,GUIL.SS.20180911,GUIL.SS.20180911,,,20200224T162308Z
9802441e-c6f9-477a-b714-d6ab9acc541d,D04,GUIL,GUIL.AOS.S2,2018-09-17T12:31Z,GUIL.SS.20180917,GUIL.SS.20180917,,,20200224T162308Z
9129a25b-94a4-45ac-a02f-c57a50f18c5f,D04,GUIL,GUIL.AOS.S2,2018-09-25T12:36Z,GUIL.SS.20180925,GUIL.SS.20180925,,,20200224T162308Z
018cf6be-3bf4-4880-ae50-24f25678dbe0,D04,GUIL,GUIL.AOS.S2,2018-10-10T12:13Z,GUIL.SS.20181010,GUIL.SS.20181010,,,20200224T162301Z
5826403f-a0d5-4f4e-8b5d-2fcb5c787178,D04,GUIL,GUIL.AOS.S2,2018-10-24T12:28Z,GUIL.SS.20181024,GUIL.SS.20181024,,,20200224T162301Z
a64c5adc-0546-4af0-8b2c-53c44918a725,D04,GUIL,GUIL.AOS.S2,2018-10-30T13:30Z,GUIL.SS.20181030,GUIL.SS.20181030,,,20200224T162301Z
932e2da1-db0d-437b-a251-de675c282f75,D04,GUIL,GUIL.AOS.S2,2018-11-12T12:05Z,GUIL.SS.20181112,GUIL.SS.20181112,,,20200224T162434Z
ff8e6b88-1a03-45c0-9374-02f8340615c2,D04,GUIL,GUIL.AOS.S2,2018-11-19T12:11Z,GUIL.SS.20181119,GUIL.SS.20181119,,,20200224T162434Z
a5bd82ce-83a6-4564-9d29-36818628ddb6,D04,GUIL,GUIL.AOS.S2,2018-11-27T12:53Z,GUIL.SS.20181127,GUIL.SS.20181127,,,20200224T162434Z
e4a6446c-cf20-4f35-812b-ab3b27a2f2fd,D04,GUIL,GUIL.AOS.S2,2018-12-11T12:17Z,GUIL.SS.20181211,GUIL.SS.20181211,,,20200224T162215Z
d2852eed-e6ac-467f-ba9d-d28825709434,D04,GUIL,GUIL.AOS.S2,2019-01-22T12:48Z,GUIL.SS.20190122,GUIL.SS.20190122,,,20200224T161819Z
9635daae-f0c1-4454-a35d-1e04d279d4df,D04,GUIL,GUIL.AOS.S2,2019-02-13T11:01Z,GUIL.SS.20190213,GUIL.SS.20190213,,,20200224T161751Z
ccbe72c6-370a-486c-a968-c03f0a77c880,D04,GUIL,GUIL.AOS.S2,2019-02-19T12:31Z,GUIL.SS.20190219,GUIL.SS.20190219,,,20200224T161751Z
13b0aeab-0ea4-409a-a0c6-7dff3594e634,D04,GUIL,GUIL.AOS.S2,2019-03-19T12:40Z,GUIL.SS.20190319,GUIL.SS.20190319,,,20200224T175618Z
8d00281f-702a-4636-81a6-f469cf9e380a,D04,GUIL,GUIL.AOS.S2,2019-04-08T12:21Z,GUIL.SS.20190408,GUIL.SS.20190408,,,20200224T175259Z
082caa6e-e351-4b88-b959-61349d201421,D04,GUIL,GUIL.AOS.S2,2019-04-16T12:09Z,GUIL.SS.20190416,GUIL.SS.20190416,,,20200224T175259Z
6806e241-c54e-42d8-9446-d8656dd4a516,D04,GUIL,GUIL.AOS.S2,2019-05-06T12:16Z,GUIL.SS.20190506,GUIL.SS.20190506,,,20200224T162045Z
89958c8a-1986-47d3-92aa-8698cdc246b0,D04,GUIL,GUIL.AOS.S2,2019-05-14T12:10Z,GUIL.SS.20190514,GUIL.SS.20190514,,,20200224T162045Z
7d539881-dce7-4af5-9b11-9b6d4eda16e4,D04,GUIL,GUIL.AOS.S2,2019-05-22T12:33Z,GUIL.SS.20190522,GUIL.SS.20190522,,,20200224T162045Z
d142a927-ba36-41bb-bf71-29a777237de3,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,GUIL.SS.20190612,GUIL.SS.20190612,,,20200224T161827Z
df69942a-e673-49e6-a106-c7a5df6b3f0c,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,GUIL.SS.20190612,GUIL.SS.20190612.3,,,20200224T161827Z
4f52a700-78eb-40a5-9cdf-5db8f544123d,D04,GUIL,GUIL.AOS.S2,2019-06-12T12:17Z,GUIL.SS.20190612,GUIL.SS.20190612.2,,,20200224T161827Z
8eb900a4-a31d-481e-9d6e-886b7adf860d,D04,GUIL,GUIL.AOS.S2,2019-06-18T12:29Z,GUIL.SS.20190618,GUIL.SS.20190618,,,20200224T161827Z
a51b69a0-84d0-4cac-8250-5d68d41c10cd,D04,GUIL,GUIL.AOS.S2,2019-07-16T12:23Z,GUIL.SS.20190716,GUIL.SS.20190716,,,20200224T161819Z
fa725a7e-7795-4498-adfa-94df7aa882d8,D04,GUIL,GUIL.AOS.S2,2019-07-22T12:12Z,GUIL.SS.20190722,GUIL.SS.20190722,,,20200224T161819Z
030af449-f034-4b5e-b1cf-648b624f087a,D04,GUIL,GUIL.AOS.S2,2019-08-13T11:13Z,GUIL.SS.20190813,GUIL.SS.20190813,,,20200224T162206Z
77c08adb-4189-4f67-aa1e-760d9e400d1a,D04,GUIL,GUIL.AOS.S2,2019-08-21T12:47Z,GUIL.SS.20190821,GUIL.SS.20190821,,,20200224T162206Z
eb898e87-25a9-491d-849f-c4d58a83e2ff,D04,GUIL,GUIL.AOS.S2,2019-09-05T13:08Z,GUIL.SS.20190905,GUIL.SS.20190905,,,20200224T162157Z
6683e22d-07d7-4a49-a48b-19eb066e58db,D04,GUIL,GUIL.AOS.S2,2019-09-10T11:37Z,GUIL.SS.20190910,GUIL.SS.20190910,,,20200224T162157Z
65e9f299-702b-4cb8-b48e-703f077b51ff,D04,GUIL,GUIL.AOS.S2,2019-09-16T12:23Z,GUIL.SS.20190916,GUIL.SS.20190916,,,20200224T162157Z
3bf9c577-9a0e-4663-9ac0-1a16b75c4345,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:21Z,GUIL.SS.20190924,GUIL.SS.20190924,,,20200224T162157Z
b05b15d3-1027-45b3-aba4-a2ccdc8f42d5,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:23Z,GUIL.SS.20190924,GUIL.SS.20190924.2,,,20200224T162157Z
f9000fc9-f993-4491-af7b-c1b644d8689e,D04,GUIL,GUIL.AOS.S2,2019-09-24T12:24Z,GUIL.SS.20190924,GUIL.SS.20190924.3,,,20200224T162157Z
2d635dfc-ed89-4525-9949-9ce721fc43ce,D04,GUIL,GUIL.AOS.S2,2019-10-02T12:14Z,GUIL.SS.20191002,GUIL.SS.20191002,,,20200309T152842Z
26a72fc0-9bc8-4c6b-8a59-d36a9a9450c6,D04,GUIL,GUIL.AOS.S2,2019-10-09T12:49Z,GUIL.SS.20191009,GUIL.SS.20191009,,,20200309T152842Z
b3e0b11e-5312-4798-b182-0ba1bb1bcd62,D04,GUIL,GUIL.AOS.S2,2019-10-15T12:30Z,GUIL.SS.20191015,GUIL.SS.20191015,,,20200309T152842Z
e04bebb2-fa3a-48ce-8986-09c46d4b9181,D04,GUIL,GUIL.AOS.S2,2019-10-23T14:01Z,GUIL.SS.20191023,GUIL.SS.20191023,,,20200309T152842Z
cfe7b514-a4ce-4952-bcea-4e892262e9e7,D04,GUIL,GUIL.AOS.S2,2019-11-12T12:45Z,GUIL.SS.20191112,GUIL.SS.20191112,,,20200406T153545Z
140fdd8b-9f68-4b42-9440-2b11b50c9a64,D04,GUIL,GUIL.AOS.S2,2019-11-19T11:17Z,GUIL.SS.20191119,GUIL.SS.20191119,,,20200406T153545Z
0a8ad098-257b-4ddf-9c6c-cbcaa01af82a,D04,GUIL,GUIL.AOS.S2,2019-11-25T12:24Z,GUIL.SS.20191125,GUIL.SS.20191125,,,20200406T153545Z
622253bd-8ddc-4566-b07c-ef8005b26673,D04,GUIL,GUIL.AOS.S2,2019-12-17T11:39Z,GUIL.SS.20191217,GUIL.SS.20191217,,,20200504T151813Z
884471e0-882c-44c4-a84f-d4118da80d25,D05,CRAM,CRAM.AOS.outlet,2016-06-07T14:45Z,CRAM.OT.20160607,CRAM.OT.20160607,,,20200224T172353Z
f24234d0-6c7f-483b-9226-20348aa35187,D05,CRAM,CRAM.AOS.inlet,2016-06-07T16:06Z,CRAM.IN.20160607,CRAM.IN.20160607,,,20200224T172353Z
901b625e-2d28-4566-9bcf-0e3d9562ef38,D05,CRAM,CRAM.AOS.buoy.c1,2016-06-07T18:40Z,CRAM.C1.20160607,CRAM.C1.20160607,,,20200224T172353Z
c94b7b6f-5990-42dd-a730-aaeb8ae01fcf,D05,CRAM,CRAM.AOS.buoy.c2,2016-06-07T19:03Z,CRAM.C2.20160607,CRAM.C2.20160607,,,20200224T172353Z
aca1f98e-ce05-468c-98bc-7af07cb2d47a,D05,CRAM,CRAM.AOS.outlet,2016-07-05T15:15Z,CRAM.OT.20160705,CRAM.OT.20160705,,,20200224T172326Z
55b435d1-4482-4e47-a3aa-f1aaf946841e,D05,CRAM,CRAM.AOS.inlet,2016-07-05T15:55Z,CRAM.IN.20160705,CRAM.IN.20160705,,,20200224T172326Z
037b0bb6-2a7b-431f-bb40-b3e56fae350a,D05,CRAM,CRAM.AOS.buoy.c1,2016-07-05T16:40Z,CRAM.C1.20160705,CRAM.C1.20160705,,,20200224T172326Z
0c0a854e-8053-479d-89d5-ec1a0b7e6536,D05,CRAM,CRAM.AOS.buoy.c2,2016-07-05T17:35Z,CRAM.C2.20160705,CRAM.C2.20160705,,,20200224T172326Z
60735ccb-3c5b-4742-83da-1b044e1f8093,D05,CRAM,CRAM.AOS.outlet,2016-08-09T15:40Z,CRAM.OT.20160809,CRAM.OT.20160809,,,20200224T174101Z
64311f61-b8b2-4bcd-b1d1-c5b244b48597,D05,CRAM,CRAM.AOS.inlet,2016-08-09T16:40Z,CRAM.IN.20160809,CRAM.IN.20160809,,,20200224T174101Z
b25855f5-f232-4580-9a4e-c7e056dd90ea,D05,CRAM,CRAM.AOS.buoy.c1,2016-08-09T18:20Z,CRAM.C1.20160809,CRAM.C1.20160809,,,20200224T174101Z
a349f7e3-579f-475c-9d43-11819567baa1,D05,CRAM,CRAM.AOS.buoy.c2,2016-08-09T19:30Z,CRAM.C2.20160809,CRAM.C2.20160809,,,20200224T174101Z
b61b3ca6-25cb-42a7-ab62-5a1d2d44c8b9,D05,CRAM,CRAM.AOS.outlet,2016-09-07T14:50Z,CRAM.OT.20160907,CRAM.OT.20160907,,,20200224T174030Z
