uid,domainID,siteID,namedLocation,collectDate,referenceAirSampleID,referenceAirSampleCode,airVolumeSample,remarks,lowAirVolumeQF,sdgAirDataQF,publicationDate
64b1ad31-57d9-442b-91e8-30e4a6d4b6b7,D13,COMO,COMO,2018-04-24T16:36Z,COMO.SS.20180424.AIR,A00000017649,16,,0,,20200224T171843Z
63c5dda7-c0a8-4ff9-a7c2-9b2507016706,D13,COMO,COMO,2018-05-14T16:41Z,COMO.SS.20180514.AIR,A00000017711,17,,0,,20200224T170615Z
a4f539e4-73b0-4962-8e00-157e36fa05e2,D13,COMO,COMO,2018-05-22T16:32Z,COMO.SS.20180522.AIR,A00000018286,17,,0,,20200224T170615Z
963a1640-8fb1-40aa-929b-015afce636ce,D13,COMO,COMO,2018-05-29T19:47Z,COMO.SS.20180529.AIR,A00000018347,18,,0,,20200224T170615Z
4e8f0a1d-e0e1-4c88-87e9-c4e07e30d390,D13,COMO,COMO,2018-06-04T17:47Z,COMO.SS.20180604.AIR,A00000018499,18,,0,,20200224T170601Z
3c34a99b-7413-4eae-b740-a6514486ebf3,D13,COMO,COMO,2018-06-11T15:31Z,COMO.SS.20180611.AIR,A00000018694,19,,0,,20200224T170601Z
ec6ad396-e836-49c6-a80c-5424efbede00,D13,COMO,COMO,2018-06-13T15:27Z,COMO.SS.20180613.AIR,A00000018798,19,,0,,20200224T170601Z
5f91b225-1f92-4263-842b-32013f063056,D13,COMO,COMO,2018-06-19T15:30Z,COMO.SS.20180619.AIR,A00000019169,16,,0,,20200224T170601Z
85db45b1-99bd-4128-ae06-65ad8f6519f5,D13,COMO,COMO,2018-06-21T15:53Z,COMO.SS.20180621.AIR,A00000018779,17,,0,,20200224T170601Z
a2357cc0-6294-43e1-a0c8-47964d4170c2,D13,COMO,COMO,2018-06-26T15:45Z,COMO.SS.20180626.AIR,A00000019174,18,,0,,20200224T170601Z
f4051e81-2a49-4a66-9d99-0df41db55058,D13,COMO,COMO,2018-06-28T17:05Z,COMO.SS.20180628.AIR,A00000018531,19,,0,,20200224T170601Z
3d784a7e-25ba-4f31-8809-ce1d842cdc14,D13,COMO,COMO,2018-07-02T15:21Z,COMO.SS.20180702.AIR,A00000018533,18,,0,,20200224T171509Z
7a11e353-6fdc-4c72-ac40-1e0d4dbfcc96,D13,COMO,COMO,2018-07-12T14:53Z,COMO.SS.20180712.AIR,A00000019304,20,,0,,20200224T171509Z
834cdf6d-88f1-4a7a-8989-b91662a7e511,D13,COMO,COMO,2018-07-17T16:37Z,COMO.SS.20180717.AIR,A00000019276,17,,0,,20200224T171509Z
272c2166-460b-4673-8db7-75a5c0743b5f,D13,COMO,COMO,2018-07-23T16:49Z,COMO.SS.20180723.AIR,A00000019338,20,,0,,20200224T171509Z
2f052802-6228-41f5-a06a-8ab09af72d80,D13,COMO,COMO,2018-08-06T15:53Z,COMO.SS.20180806.AIR,A00000031500,20,,0,,20200224T170708Z
591119bf-c630-4c92-bf31-97054f9e98fe,D13,COMO,COMO,2018-08-21T15:04Z,COMO.SS.20180821.AIR,A00000020172,16,,0,,20200224T170708Z
b6b60911-0774-43f3-9190-49839a49bc1d,D13,COMO,COMO,2018-08-23T14:55Z,COMO.SS.20180823.AIR,A00000020176,17,,0,,20200224T170708Z
a7ce6bc4-cbb7-4f9b-8c97-374fdb75436f,D13,COMO,COMO,2018-09-18T15:36Z,COMO.SS.20180918.AIR,A00000050516,19,,0,,20200224T170616Z
528c054e-8b0e-4143-8621-c04f69e1e489,D13,COMO,COMO,2018-09-24T14:37Z,COMO.SS.20180924.AIR,A00000050527,17,,0,,20200224T170616Z
2f4145fa-8ec7-462b-967c-eb0ef5bfb5e5,D13,COMO,COMO,2018-10-17T15:39Z,COMO.SS.20181017.AIR,A00000051263,17,,0,,20200224T170343Z
a8552a0b-42f9-4352-8370-12b65ac7781b,D13,COMO,COMO,2018-11-20T18:20Z,COMO.SS.20181120.AIR,A00000051371,17,,0,,20200224T170326Z
1f748585-73e7-4365-b61d-642fca20d819,D13,COMO,COMO,2018-12-17T16:22Z,COMO.SS.20181217.AIR,A00000051395,12,,0,,20200224T173111Z
44ecc9f9-5ff1-43b1-8e1e-bff55a8cd141,D13,COMO,COMO,2019-01-14T19:00Z,COMO.SS.20190114.AIR,A00000051431,16,,0,,20200224T171826Z
644047ac-b187-4f2c-afbd-ec6095c6e012,D13,COMO,COMO,2019-02-19T16:56Z,COMO.SS.20190219.AIR,A00000051480,17,,0,,20200224T171611Z
0ed6745d-f40e-45fd-8a58-5971c25fddf6,D13,COMO,COMO,2019-03-19T17:56Z,COMO.SS.20190319.AIR,A00000051692,17,,0,,20200224T171839Z
9296b30a-af9c-41ea-afba-2447f7d75cec,D13,COMO,COMO,2019-04-23T17:15Z,COMO.SS.20190423.AIR,A00000089655,17,,0,,20200224T170619Z
967fa4c1-a68a-43b7-ac7d-4a4b1103f705,D13,COMO,COMO,2019-05-13T18:21Z,COMO.SS.20190513.AIR,A00000089701,16,,0,,20200224T170557Z
cdbba93e-a78a-421c-b356-6f49a9dedfa3,D13,COMO,COMO,2019-05-21T16:36Z,COMO.SS.20190521.AIR,A00000089965,18,,0,,20200224T170557Z
0967829a-844c-4187-8354-7426101d9139,D13,COMO,COMO,2019-05-28T20:44Z,COMO.SS.20190528.AIR,A00000090008,18,,0,,20200224T170557Z
5db82db7-5aeb-4fc2-ba39-b25e5a0142fe,D13,COMO,COMO,2019-06-03T16:43Z,COMO.SS.20190603.AIR,A00000089882,18,,0,,20200224T171505Z
72aa2af2-0adf-4e9d-923d-4bf5e31a0f39,D13,COMO,COMO,2019-06-10T16:53Z,COMO.SS.20190610.AIR,A00000089696,7,,1,,20200224T171505Z
0679772f-bc40-4e96-8159-23433aa72d76,D13,COMO,COMO,2019-06-12T16:14Z,COMO.SS.20190612.AIR,A00000089886,15,,0,,20200224T171505Z
8c5994d3-9d3c-49d4-ad39-183eb2de4634,D13,COMO,COMO,2019-06-18T16:31Z,COMO.SS.20190618.AIR,A00000089890,18,,0,,20200224T171505Z
ad0615e4-a781-476b-b652-24382c2e7d52,D13,COMO,COMO,2019-06-20T15:45Z,COMO.SS.20190620.AIR,A00000090758,16,,0,,20200224T171505Z
a18f68ab-a228-4d39-97d3-1c522e500bd6,D13,COMO,COMO,2019-06-25T15:28Z,COMO.SS.20190625.AIR,A00000090779,16,,0,,20200224T171505Z
1e23781a-adc7-4dce-8347-7a87008b6ada,D13,COMO,COMO,2019-06-27T16:23Z,COMO.SS.20190627.AIR,A00000090754,17,,0,,20200224T171505Z
e1cc8e98-80b9-4caf-8ef5-6c0468cdb5b6,D13,COMO,COMO,2019-07-08T16:30Z,COMO.SS.20190708.AIR,A00000091002,18,,0,,20200224T170705Z
74051e8a-c79f-4025-9eb9-b3820a06877a,D13,COMO,COMO,2019-07-11T14:59Z,COMO.SS.20190711.AIR,A00000090746,18,,0,,20200224T170705Z
2f833b57-94d7-4298-b93e-238496fb19ff,D13,COMO,COMO,2019-07-16T16:58Z,COMO.SS.20190716.AIR,A00000090748,18,,0,,20200224T170705Z
ba99ea3b-267c-4f5e-b44d-3465f738b0f6,D13,COMO,COMO,2019-07-16T16:58Z,COMO.SS.20190716.AIR.2,A00000091110,18,,0,,20200224T170705Z
09117740-5c29-41d1-9f3d-bb04bd1ef9c3,D13,COMO,COMO,2019-07-16T16:58Z,COMO.SS.20190716.AIR.3,A00000091112,18,,0,,20200224T170705Z
943bd5b0-0a44-4613-be7c-f5f4baac6eae,D13,COMO,COMO,2019-07-22T15:35Z,COMO.SS.20190722.AIR,A00000091010,17,,0,,20200224T170705Z
df1ad920-eb48-4b4f-95c8-415da226d767,D13,COMO,COMO,2019-08-05T16:14Z,COMO.SS.20190805.AIR,A00000091506,17,,0,,20200224T170612Z
59d89c5f-182c-4c92-be6a-c0735c6ae87e,D13,COMO,COMO,2019-08-20T16:38Z,COMO.SS.20190820.AIR,A00000091600,17,,0,,20200224T170612Z
2b9871e3-2b4c-4071-9d7e-88b65328a667,D13,COMO,COMO,2019-08-22T15:46Z,COMO.SS.20190822.AIR,A00000091614,18,,0,,20200224T170612Z
0c819149-2eeb-463e-bd71-97ae5383be1f,D13,COMO,COMO,2019-09-17T16:14Z,COMO.SS.20190917.AIR,A00000092230,15,,0,,20200224T170339Z
56b148ac-6d17-4902-8920-b4c073c459dd,D13,COMO,COMO,2019-09-24T17:33Z,COMO.SS.20190924.AIR,A00000092422,16,,0,,20200224T170339Z
89ddaa02-223d-4e67-afa1-066fcc83ef7c,D13,COMO,COMO,2019-10-15T16:05Z,COMO.SS.20191015.AIR,A00000093386,16,,0,,20200309T153640Z
cbe1ecc2-a3bd-44e4-a560-69314a4c00dd,D13,COMO,COMO,2019-11-19T18:28Z,COMO.SS.20191119.AIR.2,A00000093321,17,,0,,20200406T161120Z
47525bf2-3bf8-4c61-962e-b2206f51095e,D13,COMO,COMO,2019-11-19T18:29Z,COMO.SS.20191119.AIR.3,A00000093304,15,,0,,20200406T161120Z
ac202580-5e58-46f5-b9de-6638ebd424ce,D13,COMO,COMO,2019-11-19T18:55Z,COMO.SS.20191119.AIR,A00000093303,17,,0,,20200406T161120Z
a09a0d69-d2c0-4aff-9c63-bb72d50ec6c0,D13,COMO,COMO,2019-12-17T18:15Z,COMO.SS.20191217.AIR,A00000134870,18,,0,,20200504T161049Z
0af1c324-b234-46bf-9667-157226046e93,D13,COMO,COMO,2020-01-14T17:54Z,COMO.SS.20200114.AIR,A00000134841,13,,0,,20200601T133608Z
f0b5eb33-41cf-4903-9e0d-fe018800a660,D13,COMO,COMO,2020-02-11T19:08Z,COMO.SS.20200211.AIR,A00000091793,16,,0,,20200406T151433Z
9abd9351-b4a5-462a-be34-140374546293,D13,COMO,COMO,2020-03-10T17:49Z,COMO.SS.20200310.AIR.2,A00000121973,17,,0,,20200504T154852Z
c0f4508d-b1e7-4b7f-8ca6-2b34f299bda6,D13,COMO,COMO,2020-03-10T17:49Z,COMO.SS.20200310.AIR.3,A00000121989,15,,0,,20200504T154852Z
bf2f829c-dba5-41f8-9b0f-0cb94c86cc58,D13,COMO,COMO,2020-03-10T17:49Z,COMO.SS.20200310.AIR,A00000121990,17,,0,,20200504T154852Z
3819109a-f522-4a6f-8b99-6a9d63914d3e,D17,BIGC,BIGC,2018-03-07T18:06Z,BIGC.SS.20180307.AIR,"",18,,0,,20200224T174914Z
3d463d57-4741-42e8-845a-c8e4499487dc,D17,BIGC,BIGC,2018-03-13T16:24Z,BIGC.SS.20180313.AIR,"",18,,0,,20200224T174914Z
c9e10c1e-29c1-4394-9e94-1b27d27b5195,D17,BIGC,BIGC,2018-03-28T17:34Z,BIGC.SS.20180328.AIR,A00000030678,18,,0,,20200224T174914Z
310fed43-07dd-42a6-9209-62e0ee2979cc,D17,BIGC,BIGC,2018-04-03T16:11Z,BIGC.SS.20180403.AIR,A00000025680,18,,0,,20200224T174924Z
bc059c1b-89e4-46ed-80a2-7f225d77cf3d,D17,BIGC,BIGC,2018-04-10T17:45Z,BIGC.SS.20180410.AIR,A00000025811,18,,0,,20200224T174924Z
0e62034c-37a3-4b74-818e-80353fdccc70,D17,BIGC,BIGC,2018-04-23T17:04Z,BIGC.SS.20180423.AIR,A00000025822,18,,0,,20200224T174924Z
ff8615a7-57b3-4c53-a53c-aaa989b6b3ed,D17,BIGC,BIGC,2018-04-30T17:06Z,BIGC.SS.20180430.AIR,A00000025828,18,,0,,20200224T174924Z
cafe4757-bfb1-4f6f-b832-f62ad5c58066,D17,BIGC,BIGC,2018-05-07T16:45Z,BIGC.SS.20180507.AIR,A00000025841,18,"",0,,20200224T174956Z
2e83ae61-eac9-49e1-8e5e-d02053d22201,D17,BIGC,BIGC,2018-05-08T18:31Z,BIGC.SS.20180508.AIR,A00000025843,18,"",0,,20200224T174956Z
4fe372ca-1f1a-421f-a41b-69abafbf91bf,D17,BIGC,BIGC,2018-05-14T16:28Z,BIGC.SS.20180514.AIR,A00000025858,18,"",0,,20200224T174956Z
b60c1f13-2333-4cb9-9e34-e4ffbd1b3e7c,D17,BIGC,BIGC,2018-05-21T19:31Z,BIGC.SS.20180521.AIR,A00000030757,18,Processed in lab,0,,20200224T174956Z
d6884078-a39e-4875-ae85-32c0949e209d,D17,BIGC,BIGC,2018-05-30T06:18Z,BIGC.SS.20180529.AIR,A00000025998,18,"",0,,20200224T174956Z
a113ffca-708b-4efe-a4dc-d5c209e603ed,D17,BIGC,BIGC,2018-06-04T16:43Z,BIGC.SS.20180604.AIR,A00000025900,18,,0,,20200224T173707Z
c3c02fe8-9fab-45f7-923e-6caf29963133,D17,BIGC,BIGC,2018-06-05T17:44Z,BIGC.SS.20180605.AIR,A00000026040,17,,0,,20200224T173707Z
ce2a2d92-ceee-4023-83a1-1f0e17ce4bc0,D17,BIGC,BIGC,2018-06-12T18:23Z,BIGC.SS.20180612.AIR,A00000026043,18,,0,,20200224T173707Z
d25266e3-cf8f-4698-a89b-df80467f82a5,D17,BIGC,BIGC,2018-06-25T16:40Z,BIGC.SS.20180625.AIR,A00000026111,18,,0,,20200224T173707Z
5efb4714-2fc4-4200-87eb-4c60b8b483ad,D17,BIGC,BIGC,2018-07-03T05:02Z,BIGC.SS.20180702.AIR,A00000027054,18,,0,,20200224T173729Z
47f4f13e-7d0e-4152-8a7e-91f31e43ecaa,D17,BIGC,BIGC,2018-08-14T16:09Z,BIGC.SS.20180814.AIR,A00000025679,18,,0,,20200224T173751Z
4294636f-3f63-4154-998f-a67b1cc7f0ca,D17,BIGC,BIGC,2018-09-11T17:05Z,BIGC.SS.20180911.AIR,A00000064121,18,,0,,20200224T180228Z
0772eb77-7d5a-4262-9468-bae9156567db,D17,BIGC,BIGC,2018-09-18T16:50Z,BIGC.SS.20180918.AIR,A00000064045,18,,0,,20200224T180228Z
d15b8689-5be8-41a9-a4af-4e0f5d23c412,D17,BIGC,BIGC,2018-10-10T05:36Z,BIGC.SS.20181009.AIR,A00000030589,18,,0,,20200224T175200Z
77155737-bcee-43d7-83df-00347df933e1,D17,BIGC,BIGC,2018-11-06T17:51Z,BIGC.SS.20181106.AIR,A00000026983,18,,0,,20200224T175220Z
c9b639d8-c0cc-4de6-8a2e-2ededb30a623,D17,BIGC,BIGC,2018-12-04T19:50Z,BIGC.SS.20181204.AIR,A00000061658,18,Site down- no met data available,0,,20200224T175030Z
178e6df0-0404-4cdd-a1bd-377162e45dc8,D17,BIGC,BIGC,2019-01-28T17:46Z,BIGC.SS.20190128.AIR,A00000061618,18,,0,,20200224T174848Z
e7373858-32d9-45eb-a787-a3661a61d899,D17,BIGC,BIGC,2019-03-05T00:07Z,BIGC.SS.20190304.AIR,A00000062086,18,,0,,20200224T174928Z
eb7570b9-a9ba-4d6a-9cc1-ffb726332b68,D17,BIGC,BIGC,2019-03-12T18:07Z,BIGC.SS.20190312.AIR,A00000062096,18,,0,,20200224T174928Z
c60fc15e-39cb-4744-a76d-88b4ce6e0453,D17,BIGC,BIGC,2019-03-26T17:30Z,BIGC.SS.20190326.AIR,A00000062061,18,,0,,20200224T174928Z
342fe461-913f-46c6-afaa-91508d962d4a,D17,BIGC,BIGC,2019-04-02T17:16Z,BIGC.SS.20190402.AIR,A00000062077,18,,0,,20200224T175000Z
1211f701-8ed1-4434-a069-f3efb3fcddaa,D17,BIGC,BIGC,2019-04-09T22:04Z,BIGC.SS.20190409.AIR,A00000062040,18,,0,,20200224T175000Z
5138440e-467a-4187-a1b3-26e8506cacf1,D17,BIGC,BIGC,2019-04-17T16:44Z,BIGC.SS.20190417.AIR,A00000062193,18,,0,,20200224T175000Z
653c3cbe-677e-43b2-8633-fca5f3ceba24,D17,BIGC,BIGC,2019-04-22T16:37Z,BIGC.SS.20190422.AIR,A00000062073,18,,0,,20200224T175000Z
9ccf6ad8-fce3-4abd-9f1b-c1a4805258ff,D17,BIGC,BIGC,2019-04-29T18:17Z,BIGC.SS.20190429.AIR,A00000063358,18,,0,,20200224T175000Z
eb6af754-8753-4ce0-b662-5bcf7b889c2a,D17,BIGC,BIGC,2019-05-06T17:45Z,BIGC.SS.20190506.AIR.2,A00000063375,20,,0,,20200224T173711Z
31f9cfa7-7adf-478a-b64c-47278b3b94df,D17,BIGC,BIGC,2019-05-06T17:45Z,BIGC.SS.20190506.AIR.3,A00000063408,20,,0,,20200224T173711Z
3d3d013b-0a4d-4c7b-bddf-5a94e7d03115,D17,BIGC,BIGC,2019-05-06T17:45Z,BIGC.SS.20190506.AIR,A00000063376,20,,0,,20200224T173711Z
3deeb3f4-29a1-4877-82c6-32ef5014ab1c,D17,BIGC,BIGC,2019-05-07T17:00Z,BIGC.SS.20190507.AIR,A00000063407,20,,0,,20200224T173711Z
725bcadb-4a99-47b6-af3d-55e13ca250b6,D17,BIGC,BIGC,2019-05-13T16:30Z,BIGC.SS.20190513.AIR,A00000063711,18,,0,,20200224T173711Z
cedfe630-5816-4e27-bd24-158d495b9e42,D17,BIGC,BIGC,2019-05-22T21:00Z,BIGC.SS.20190522.AIR,A00000063058,20,,0,,20200224T173711Z
b87ce11f-5570-43c5-88b6-10ac61259961,D17,BIGC,BIGC,2019-05-28T18:38Z,BIGC.SS.20190528.AIR,A00000063739,18,,0,,20200224T173711Z
1e2bc045-6b37-47c0-84b1-9f518b917ced,D17,BIGC,BIGC,2019-06-03T23:30Z,BIGC.SS.20190603.AIR,A00000063980,18,,0,,20200224T173733Z
0739f009-e297-4456-b174-6984db33f04b,D17,BIGC,BIGC,2019-06-04T17:55Z,BIGC.SS.20190604.AIR,A00000064005,18,,0,,20200224T173733Z
57d3b6eb-6e24-479d-8c11-b272c2d82f25,D17,BIGC,BIGC,2019-06-12T19:33Z,BIGC.SS.20190612.AIR,A00000063594,18,,0,,20200224T173733Z
ebb7f8dc-cca1-4467-b9c1-7b80e14d5600,D17,BIGC,BIGC,2019-06-24T18:35Z,BIGC.SS.20190624.AIR,A00000062932,18,,0,,20200224T173733Z
16aac95b-33ca-4a54-894a-60e883d77450,D17,BIGC,BIGC,2019-07-01T18:35Z,BIGC.SS.20190701.AIR,A00000062905,18,,0,,20200224T173755Z
a1539a4f-e3e1-4f1d-924b-2725bb2b09fa,D17,BIGC,BIGC,2019-07-01T18:35Z,BIGC.SS.20190701.AIR.3,A00000062903,18,,0,,20200224T173755Z
d0275295-6236-43a9-9768-447b9ed1b0fa,D17,BIGC,BIGC,2019-07-01T18:35Z,BIGC.SS.20190701.AIR.2,A00000062897,18,,0,,20200224T173755Z
f9f56925-08f8-46da-9ee0-128f56570ddc,D17,BIGC,BIGC,2019-07-15T17:30Z,BIGC.SS.20190715.AIR,A00000062790,18,,0,,20200224T173755Z
ed8aa424-8a5a-418f-92b3-86530e2fb233,D17,BIGC,BIGC,2019-08-14T19:56Z,BIGC.SS.20190814.AIR,A00000097143,19,,0,,20200224T180232Z
b0b889ff-678b-4dbd-a2c8-5ae275e5b957,D17,BIGC,BIGC,2019-09-04T19:00Z,BIGC.SS.20190904.AIR,A00000097606,18,,0,,20200224T175204Z
56ff5b9a-ee7b-40a5-b65c-9281f71f7174,D17,BIGC,BIGC,2019-09-10T17:15Z,BIGC.SS.20190910.AIR,A00000097659,18,,0,,20200224T175204Z
c44db9a0-7653-4b1d-9855-c13d5c59ef34,D17,BIGC,BIGC,2019-09-18T17:57Z,BIGC.SS.20190918.AIR,A00000097724,19,,0,,20200224T175204Z
cf01ad2d-a68a-44bf-8088-2188a30f13d9,D17,BIGC,BIGC,2019-10-08T18:14Z,BIGC.SS.20191008.AIR,A00000098150,18,,0,,20200309T160257Z
ced4811b-f7a6-4835-9dc1-71d483456093,D17,BIGC,BIGC,2019-11-05T18:20Z,BIGC.SS.20191105.AIR,A00000148291,17,,0,,20200406T145137Z
4e3b2b6b-4ce5-461f-a132-a1037f5802cb,D17,BIGC,BIGC,2019-12-04T19:31Z,BIGC.SS.20191204.AIR.2,A00000148384,19,,0,,20200504T154731Z
b9a578d7-64f7-4fe4-b8d1-64b24262c92b,D17,BIGC,BIGC,2019-12-04T19:31Z,BIGC.SS.20191204.AIR,A00000148386,19,,0,,20200504T154731Z
504190ef-d1a1-407b-8fa8-bb1ca792c5af,D17,BIGC,BIGC,2019-12-05T07:31Z,BIGC.SS.20191204.AIR.3,A00000148383,19,,0,,20200504T154731Z
ae5da49e-55dd-4f2e-b89a-35ad6c20ac1b,D17,BIGC,BIGC,2020-01-07T19:15Z,BIGC.SS.20200107.AIR,A00000148665,17,,0,,20200601T135401Z
ffc84b5e-6474-490a-84fb-20bec0b2710e,D17,BIGC,BIGC,2020-02-11T17:42Z,BIGC.SS.20200211.AIR,A00000148945,18,,0,,20200406T153425Z
d7a4f92b-1b07-4a55-9b62-af821fc85516,D17,BIGC,BIGC,2020-02-25T18:18Z,BIGC.SS.20200225.AIR,A00000297659,18,,0,,20200406T153425Z
2c960e2b-1dab-47f6-a553-cd643541e491,D17,BIGC,BIGC,2020-03-10T18:36Z,BIGC.SS.20200310.AIR,A00000297552,18,,0,,20200504T145317Z
